lat,lon,value,date
32.05997238184884,-75.24014581401269,0.0,2014-07-03T18:21:18Z
32.05908550387392,-75.17599843523702,0.0,2014-07-03T18:21:18Z
32.05816453089331,-75.11185235057856,0.0,2014-07-03T18:21:18Z
32.05720946471789,-75.04770760871459,0.0,2014-07-03T18:21:18Z
32.056220307229474,-74.98356425830933,0.0,2014-07-03T18:21:18Z
32.05519706038082,-74.91942234801397,0.0,2014-07-03T18:21:18Z
32.054139726195594,-74.85528192646642,0.0,2014-07-03T18:21:18Z
32.05304830676832,-74.79114304229128,0.0,2014-07-03T18:21:18Z
32.0519228042643,-74.72700574409974,0.0,2014-07-03T18:21:18Z
32.0507632209196,-74.66287008048934,0.0,2014-07-03T18:21:18Z
32.04956955904086,-74.59873610004384,0.0,2014-07-03T18:21:18Z
